price,brand,utility,weight,warranty,display_size,ppi,touch_screen,ram,ssd,graphic,core,hdmi,backlit_keyboard,battery_capacity,pixel_height,processor
41990.0,Lenovo,Everyday Use,medium,1.0,medium,141,0,8,512,AMD,4.0,1,1,medium,1080.0,AMD 5 7.0
124199.0,LG,Performance,lite,1.0,large,189,0,16,512,Integrated,12.0,1,1,very_high,2560.0,Intel i7 13.0
59990.0,Lenovo,Gaming,heavy,1.0,medium,141,0,16,512,NVIDIA,4.0,1,1,medium,1080.0,Intel i5 11.0
82990.0,Lenovo,Performance,lite,1.0,small,157,1,16,512,Integrated,10.0,1,1,medium,1200.0,Intel i7 12.0
65990.0,Lenovo,Business,medium,1.0,medium,157,0,8,512,Integrated,10.0,1,1,low,1080.0,Intel i5 12.0
66990.0,Infinix,Performance,medium,1.0,medium,141,0,16,512,Integrated,14.0,1,1,high,1080.0,Intel i7 13.0
53990.0,MSI,Performance,medium,2.0,medium,141,0,16,512,NVIDIA,6.0,1,1,medium,1080.0,Intel i5 11.0
56600.0,HP,Everyday Use,lite,1.0,medium,100,0,8,512,AMD,6.0,1,0,low,768.0,Intel i3 12.0
127000.0,LG,Performance,lite,1.0,small,162,1,8,512,Integrated,12.0,1,1,high,1920.0,Intel i5 13.0
80990.0,Dell,Performance,lite,1.0,small,157,0,8,512,Integrated,4.0,1,0,high,1080.0,Intel i5 11.0
52990.0,Lenovo,Everyday Use,lite,1.0,small,141,0,8,512,Integrated,10.0,1,1,low,1080.0,Intel i5 12.0
73889.0,Lenovo,Performance,medium,1.0,medium,141,0,16,512,NVIDIA,4.0,1,1,medium,1080.0,Intel i7 3.0
67999.0,HP,Gaming,heavy,1.0,large,137,0,8,512,NVIDIA,6.0,1,1,high,1080.0,Intel i5 11.0
173990.0,Dell,Gaming,heavy,1.0,large,141,0,32,1024,NVIDIA,14.0,1,1,very_high,1600.0,Intel i7 13.0
163790.0,Dell,Gaming,heavy,1.0,large,141,0,16,1024,NVIDIA,14.0,1,1,very_high,1600.0,Intel i7 13.0
29490.0,HP,Everyday Use,lite,1.0,small,112,0,8,512,Integrated,4.0,1,0,medium,768.0,Intel N6000 3.0
38889.0,Lenovo,Performance,medium,2.0,medium,141,0,8,512,Integrated,2.0,1,0,low,1080.0,Intel i3 11.0
34990.0,Acer,Performance,medium,1.0,medium,141,0,8,512,Integrated,6.0,1,0,low,1080.0,Intel i3 12.0
76490.0,Dell,Everyday Use,lite,1.0,small,162,1,8,512,Integrated,10.0,1,1,medium,1200.0,Intel i5 13.0
48990.0,Infinix,Everyday Use,lite,1.0,small,157,0,16,512,Integrated,4.0,1,1,medium,1080.0,Intel i7 11.0
66499.0,Dell,Everyday Use,medium,1.0,medium,141,0,16,512,Integrated,10.0,1,1,low,1080.0,Intel i5 12.0
72450.0,Dell,Everyday Use,lite,1.0,small,141,0,16,512,Integrated,10.0,1,1,medium,1080.0,Intel i5 13.0
81989.0,Dell,Everyday Use,lite,1.0,small,141,0,16,512,Integrated,10.0,1,1,medium,1080.0,Intel i7 13.0
76990.0,HP,Performance,heavy,1.0,medium,141,0,16,512,NVIDIA,8.0,1,1,high,1080.0,AMD 7 5.0
26990.0,Asus,Performance,medium,1.0,medium,141,0,8,256,Integrated,2.0,1,1,low,1080.0,Intel N4020 3.0
63990.0,Dell,Everyday Use,medium,1.0,medium,141,0,8,512,Integrated,10.0,1,1,low,1080.0,Intel i5 13.0
47990.0,HP,Business,lite,1.0,small,157,0,8,512,AMD,8.0,1,1,low,1080.0,AMD 7 5.0
247999.0,MSI,Performance,heavy,3.0,large,178,0,32,1024,NVIDIA,14.0,1,1,very_high,1600.0,Intel i9 13.0
93990.0,Dell,Everyday Use,heavy,1.0,large,142,1,8,512,Integrated,10.0,1,1,very_high,1200.0,Intel i5 13.0
43750.0,Dell,Everyday Use,medium,1.0,medium,141,0,8,256,Integrated,2.0,1,0,low,1080.0,Intel i3 11.0
54990.0,HP,Performance,heavy,1.0,medium,141,0,8,512,AMD,6.0,1,1,high,1080.0,AMD 5 5.0
68990.0,HP,Everyday Use,medium,1.0,medium,141,0,16,512,Integrated,10.0,1,1,low,1080.0,Intel 1255U 12.0
35418.0,Lenovo,Everyday Use,lite,1.0,small,157,0,8,512,Integrated,6.0,1,0,low,1080.0,Intel i3 12.0
89990.0,MSI,Performance,heavy,2.0,medium,141,0,16,1024,NVIDIA,10.0,1,1,medium,1080.0,Intel i7 12.0
79990.0,MSI,Performance,heavy,2.0,medium,141,0,16,1024,NVIDIA,8.0,1,1,medium,1080.0,Intel i5 12.0
85990.0,MSI,Performance,heavy,2.0,medium,141,0,8,512,NVIDIA,10.0,1,1,medium,1080.0,Intel i7 12.0
28990.0,HP,Performance,medium,1.0,medium,112,0,8,512,Integrated,2.0,1,0,low,768.0,Intel N4500 3.0
48990.0,Acer,Gaming,heavy,1.0,medium,141,0,8,512,NVIDIA,8.0,1,1,medium,1080.0,Intel i5 12.0
28990.0,Acer,Everyday Use,medium,1.0,small,112,0,8,512,AMD,4.0,1,0,medium,768.0,AMD 5 3.0
24990.0,Acer,Everyday Use,lite,1.0,small,112,0,8,512,AMD,2.0,1,0,low,768.0,AMD 3 3.0
107399.0,Acer,Performance,lite,1.0,large,283,0,16,1024,AMD,8.0,1,1,high,2400.0,AMD 7040 7.0
149490.0,Dell,Gaming,heavy,1.0,medium,141,0,16,512,NVIDIA,14.0,1,1,very_high,1080.0,Intel i7 13.0
115490.0,Dell,Gaming,heavy,1.0,medium,141,0,16,512,NVIDIA,14.0,1,1,high,1080.0,Intel i7 13.0
117990.0,Dell,Gaming,heavy,1.0,medium,141,0,16,512,NVIDIA,14.0,1,1,high,1080.0,Intel i7 13.0
88480.0,Dell,Gaming,heavy,1.0,medium,141,0,8,512,NVIDIA,10.0,1,1,high,1080.0,Intel i5 13.0
62990.0,Acer,Performance,lite,1.0,small,157,0,16,512,Integrated,10.0,1,1,medium,1080.0,Intel i5 13.0
58990.0,Acer,Performance,medium,1.0,medium,141,0,16,512,Integrated,10.0,1,1,medium,1080.0,Intel i5 13.0
49990.0,Acer,Performance,lite,1.0,small,157,0,16,512,Integrated,6.0,1,1,medium,1080.0,Intel i3 13.0
110000.0,Asus,Gaming,heavy,1.0,medium,141,0,16,1024,NVIDIA,8.0,1,1,very_high,1440.0,AMD 7 6.0
129990.0,Asus,Performance,heavy,1.0,medium,141,0,16,512,NVIDIA,14.0,1,1,very_high,1080.0,Intel i7 13.0
197990.0,Asus,Gaming,medium,1.0,small,216,0,32,1024,NVIDIA,8.0,1,1,very_high,1600.0,AMD 9 7.0
59990.0,Acer,Everyday Use,medium,1.0,small,157,0,8,512,NVIDIA,10.0,1,1,medium,1080.0,Intel i5 13.0
61999.0,Acer,Everyday Use,medium,1.0,small,157,0,16,512,NVIDIA,10.0,1,1,medium,1080.0,Intel i5 13.0
225960.0,Asus,Gaming,heavy,1.0,large,170,0,16,1024,NVIDIA,16.0,1,1,very_high,1440.0,AMD 9 7.0
133990.0,Asus,Performance,heavy,1.0,medium,141,0,16,1024,NVIDIA,14.0,1,1,very_high,1080.0,Intel i7 13.0
266990.0,Asus,Gaming,medium,1.0,small,216,0,32,1024,NVIDIA,8.0,1,1,very_high,1600.0,AMD 9 7.0
143690.0,Asus,Gaming,heavy,1.0,large,142,0,16,1024,NVIDIA,10.0,1,1,high,1200.0,Intel i5 13.0
134990.0,Asus,Gaming,heavy,1.0,large,127,0,16,1024,NVIDIA,8.0,1,1,very_high,1080.0,AMD 9 7.0
139990.0,ASUS,Performance,heavy,1.0,medium,145,0,16,1024,AMD,8.0,1,1,very_high,1200.0,AMD 9 7.0
175900.0,Asus,Gaming,lite,1.0,small,225,1,16,1024,NVIDIA,8.0,1,1,very_high,1600.0,AMD 7940HS 7.0
149990.0,Asus,Gaming,medium,1.0,small,216,0,16,1024,NVIDIA,8.0,1,1,very_high,1600.0,AMD 7 7.0
209990.0,Asus,Gaming,lite,1.0,small,225,1,16,1024,NVIDIA,14.0,0,1,high,1600.0,Intel i9 13.0
54990.0,Lenovo,Everyday Use,medium,1.0,medium,141,0,8,512,Integrated,10.0,1,1,low,1080.0,Intel i5 12.0
63890.0,Asus,Performance,medium,1.0,medium,141,0,16,512,Integrated,6.0,1,1,high,1080.0,AMD 5 7.0
179990.0,Asus,Gaming,heavy,1.0,large,189,0,16,1024,NVIDIA,14.0,1,1,very_high,1600.0,Intel i9 13.0
169990.0,Asus,Gaming,heavy,1.0,large,189,0,16,1024,NVIDIA,14.0,1,1,high,1600.0,Intel i9 13.0
70490.0,Dell,Gaming,heavy,1.0,medium,141,0,8,512,NVIDIA,12.0,1,1,high,1080.0,Intel i5 12.0
40810.0,Asus,Performance,medium,1.0,medium,141,0,8,512,Integrated,6.0,1,1,medium,1080.0,Intel i3 12.0
122990.0,Asus,Everyday Use,medium,1.0,medium,141,0,16,512,NVIDIA,12.0,1,1,high,1620.0,Intel i5 13.0
220490.0,Dell,Gaming,heavy,1.0,large,216,0,16,1024,NVIDIA,16.0,1,1,very_high,1600.0,Intel i7 13.0
185990.0,Huawei,Business,medium,1.0,large,189,1,16,512,Integrated,12.0,1,1,very_high,1680.0,Intel i5 13.0
184990.0,Huawei,Everyday Use,lite,1.0,medium,264,1,16,1024,Integrated,12.0,0,1,high,2080.0,Intel i7 13.0
66990.0,HP,Performance,medium,1.0,medium,141,0,16,512,Integrated,10.0,1,1,low,1080.0,Intel i5 13.0
72990.0,MSI,Performance,heavy,2.0,medium,141,0,8,512,NVIDIA,8.0,1,1,medium,1080.0,Intel i5 12.0
77990.0,MSI,Performance,medium,2.0,medium,141,0,16,256,NVIDIA,8.0,1,1,medium,1080.0,Intel i5 12.0
34990.0,HP,Performance,medium,1.0,medium,141,0,8,512,AMD,2.0,1,0,low,1080.0,AMD 3 3.0
18990.0,HP,Everyday Use,lite,1.0,small,112,0,8,256,AMD,2.0,1,0,low,768.0,AMD 3050U 3.0
105990.0,Asus,Performance,medium,1.0,medium,212,0,16,512,Integrated,14.0,1,1,high,1620.0,Intel i7 13.0
64999.0,HP,Performance,medium,1.0,medium,141,0,8,512,Integrated,10.0,1,0,low,1080.0,Intel i5 13.0
59990.0,Asus,Performance,medium,1.0,medium,141,0,8,512,Integrated,10.0,1,1,medium,1080.0,Intel i5 13.0
132199.0,Dell,Gaming,heavy,1.0,medium,141,0,16,1024,NVIDIA,8.0,1,1,very_high,1080.0,AMD 9 6.0
54990.0,Acer,Everyday Use,lite,1.0,small,157,0,16,512,AMD,6.0,1,1,medium,1080.0,AMD 5 7.0
234990.0,MSI,Performance,medium,2.0,large,194,0,32,1024,NVIDIA,14.0,1,1,very_high,1600.0,Intel i7 13.0
77490.0,HP,Performance,medium,1.0,medium,141,0,16,512,Integrated,12.0,1,1,low,1080.0,Intel i7 13.0
54990.0,HP,Performance,medium,1.0,medium,141,0,8,512,Integrated,10.0,1,1,low,1080.0,Intel i5 12.0
42990.0,Asus,Everyday Use,medium,1.0,medium,141,0,16,512,Integrated,2.0,1,1,low,1080.0,Intel i3 11.0
67990.0,Lenovo,Gaming,heavy,1.0,medium,141,0,8,512,NVIDIA,8.0,1,1,medium,1080.0,AMD 7 5.0
73990.0,Lenovo,Gaming,heavy,1.0,medium,141,0,16,512,NVIDIA,8.0,1,1,low,1080.0,AMD 7 5.0
367590.0,Dell,Gaming,heavy,1.0,large,204,0,32,1024,NVIDIA,14.0,1,1,very_high,1800.0,Intel i9 13.0
379990.0,Dell,Gaming,heavy,1.0,large,229,0,32,1024,NVIDIA,14.0,1,1,very_high,1800.0,Intel i9 13.0
119990.0,Lenovo,Business,lite,3.0,small,157,0,16,512,NVIDIA,4.0,1,1,medium,1080.0,Intel i7 11.0
40990.0,HP,Performance,medium,1.0,medium,141,0,8,512,Integrated,6.0,1,0,medium,1080.0,Intel i3 12.0
23490.0,Acer,Everyday Use,lite,1.0,small,135,0,8,256,Integrated,2.0,1,0,low,768.0,Intel N4500 3.0
62990.0,HP,Performance,medium,1.0,medium,141,0,8,512,Integrated,10.0,1,0,low,1080.0,Intel i5 13.0
47490.0,HP,Performance,medium,1.0,medium,141,0,8,512,Integrated,6.0,1,0,low,1080.0,Intel i3 13.0
76990.0,HP,Business,lite,1.0,small,112,0,8,512,Integrated,4.0,1,1,low,768.0,Intel i5 11.0
67990.0,HP,Performance,medium,1.0,medium,141,0,8,1024,Integrated,10.0,1,0,low,1080.0,Intel i5 13.0
47490.0,HP,Performance,medium,1.0,medium,141,0,8,512,Integrated,6.0,1,0,low,1080.0,Intel i3 13.0
87990.0,MSI,Performance,medium,2.0,medium,141,0,16,256,NVIDIA,8.0,1,1,medium,1080.0,Intel i5 12.0
28990.0,Asus,Everyday Use,medium,1.0,medium,100,0,8,512,Integrated,2.0,1,0,low,768.0,Intel N4020 3.0
88990.0,Acer,Everyday Use,heavy,1.0,medium,188,0,16,1024,NVIDIA,6.0,1,1,high,1440.0,AMD 5 6.0
44990.0,Acer,Performance,medium,1.0,medium,141,0,8,512,NVIDIA,4.0,1,0,medium,1080.0,Intel i5 11.0
36990.0,Asus,Everyday Use,medium,1.0,small,157,0,8,512,Integrated,2.0,1,0,low,1080.0,Intel i3 11.0
49990.0,Asus,Performance,medium,1.0,medium,141,0,16,512,AMD,4.0,1,1,medium,1080.0,AMD 5 7.0
124990.0,Asus,Performance,lite,1.0,small,243,1,16,512,Integrated,12.0,1,1,very_high,1800.0,Intel i7 13.0
62990.0,Asus,Performance,medium,1.0,large,142,0,16,512,Integrated,10.0,1,1,low,1200.0,Intel i5 13.0
115990.0,Asus,Performance,lite,1.0,small,243,0,16,512,Integrated,12.0,1,1,very_high,1800.0,Intel i7 13.0
94990.0,Asus,Performance,lite,1.0,small,243,1,16,512,Integrated,12.0,1,1,very_high,1800.0,Intel i5 13.0
77990.0,Asus,Performance,lite,1.0,small,162,1,16,512,Integrated,10.0,1,1,medium,1200.0,Intel i5 13.0
89999.0,HP,Business,lite,1.0,small,157,0,16,512,Integrated,10.0,1,1,medium,1080.0,Intel i5 12.0
125990.0,HP,Gaming,heavy,1.0,large,182,0,16,1024,NVIDIA,8.0,1,1,very_high,1440.0,AMD 7 6.0
54990.0,MSI,Performance,medium,2.0,medium,141,0,16,512,NVIDIA,6.0,1,1,medium,1080.0,Intel i5 11.0
58990.0,Asus,Performance,medium,1.0,medium,141,0,8,512,Integrated,10.0,1,1,medium,1080.0,Intel i5 13.0
60990.0,MSI,Performance,medium,2.0,medium,141,0,16,512,NVIDIA,8.0,1,1,medium,1080.0,Intel i5 12.0
314490.0,MSI,Performance,heavy,2.0,large,189,0,32,2048,NVIDIA,24.0,1,1,very_high,1600.0,Intel i9 13.0
56990.0,MSI,Performance,medium,2.0,medium,141,0,16,256,NVIDIA,6.0,1,1,medium,1080.0,Intel i5 11.0
36990.0,Asus,Performance,lite,1.0,small,157,0,8,512,Integrated,8.0,1,0,low,1080.0,Intel N305 3.0
59990.0,MSI,Performance,medium,2.0,medium,141,0,8,512,NVIDIA,8.0,1,1,medium,1080.0,Intel i5 12.0
72990.0,MSI,Performance,heavy,2.0,medium,141,0,16,512,NVIDIA,8.0,1,1,medium,1080.0,Intel i5 12.0
194990.0,Acer,Gaming,heavy,1.0,large,141,0,32,1024,NVIDIA,16.0,1,1,very_high,1600.0,Intel i7 13.0
133990.0,Lenovo,Business,lite,3.0,small,157,0,16,512,NVIDIA,12.0,1,1,medium,1080.0,Intel i7 12.0
88990.0,MSI,Performance,heavy,2.0,medium,141,0,16,512,NVIDIA,10.0,1,1,medium,1080.0,Intel i7 12.0
160990.0,Lenovo,Everyday Use,heavy,1.0,medium,141,0,32,1024,NVIDIA,14.0,1,0,very_high,1080.0,Intel i7 12.0
71990.0,MSI,Gaming,heavy,2.0,medium,141,0,8,512,NVIDIA,8.0,1,1,medium,1080.0,Intel i5 12.0
55990.0,MSI,Performance,medium,2.0,medium,141,0,8,256,NVIDIA,6.0,1,1,medium,1080.0,Intel i5 11.0
77390.0,Asus,Performance,medium,1.0,medium,141,0,16,1024,Integrated,12.0,1,1,medium,1080.0,Intel i5 13.0
272900.0,MSI,Performance,heavy,2.0,large,189,0,32,2048,NVIDIA,16.0,1,1,very_high,1600.0,Intel i7 13.0
62390.0,Asus,Performance,medium,1.0,medium,141,0,16,512,Integrated,10.0,1,1,medium,1080.0,Intel i5 13.0
79990.0,Samsung,Business,medium,1.0,medium,157,0,16,512,Integrated,10.0,1,1,medium,1080.0,Intel i5 13.0
130990.0,MSI,Performance,heavy,2.0,medium,141,0,16,1024,NVIDIA,14.0,1,1,very_high,1080.0,Intel i7 13.0
134990.0,Asus,Performance,lite,1.0,small,243,1,16,1024,Integrated,12.0,1,1,very_high,1800.0,Intel i7 13.0
104990.0,Asus,Performance,lite,1.0,small,243,1,16,512,Integrated,12.0,1,1,very_high,1800.0,Intel i5 13.0
70680.0,Asus,Performance,medium,1.0,medium,141,0,16,512,Integrated,12.0,1,1,medium,1080.0,Intel i5 13.0
45250.0,Asus,Performance,medium,1.0,medium,141,0,8,512,Integrated,8.0,1,1,medium,1080.0,AMD N305 7.0
119900.0,Asus,Performance,lite,1.0,small,255,0,16,1024,Integrated,10.0,1,1,high,1800.0,Intel i7 13.0
47990.0,Asus,Performance,medium,1.0,large,142,0,8,512,Integrated,6.0,1,1,medium,1200.0,Intel i3 13.0
82990.0,Asus,Performance,medium,1.0,medium,141,0,16,512,Integrated,12.0,1,1,high,1080.0,Intel i5 13.0
63990.0,Asus,Performance,lite,1.0,small,157,0,16,512,Integrated,10.0,1,0,medium,1080.0,Intel i5 13.0
45999.0,Dell,Everyday Use,medium,1.0,medium,141,0,8,512,AMD,6.0,1,1,low,1080.0,AMD 5 5.0
59990.0,Asus,Performance,lite,1.0,small,157,0,8,512,Integrated,10.0,1,1,medium,1080.0,Intel i5 13.0
74990.0,Asus,Performance,medium,1.0,medium,141,0,16,512,Integrated,12.0,1,1,medium,1080.0,Intel i5 13.0
45990.0,Asus,Performance,lite,1.0,small,157,0,8,512,Integrated,6.0,1,1,medium,1080.0,Intel i3 13.0
144990.0,Asus,Performance,lite,1.0,small,255,0,32,1024,Integrated,10.0,1,1,high,1800.0,Intel i7 13.0
92990.0,Asus,Performance,lite,1.0,small,243,0,16,512,Integrated,12.0,1,1,very_high,1800.0,Intel i5 13.0
112990.0,Asus,Performance,lite,1.0,small,243,0,16,512,Integrated,12.0,1,1,very_high,1800.0,Intel i7 13.0
99990.0,Asus,Performance,lite,1.0,small,255,0,16,512,Integrated,10.0,1,1,high,1800.0,Intel i5 13.0
58990.0,Asus,Performance,lite,1.0,small,162,1,8,512,AMD,6.0,1,1,medium,1200.0,AMD 5 5.0
