price,brand,os,utility,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,core,hdmi,mcr,wifi,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,num_of_cell,battery_capacity,pixel_width,pixel_height,usb2,type_c,processor_brand,processor_model,processor_gen
176108.0,HP,Windows,Everyday Use,1.0,large,137,16:9,1,0,16,0,512,NVIDIA,30.0,16.0,1,0,1,1,1,1,0,1,0,6.0,83.0,1920.0,1080.0,0,0,Intel,i7,13.0
58850.0,Lenovo,Windows,Gaming,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,8.0,4.0,1,0,1,1,0,0,0,1,0,3.0,45.0,1920.0,1080.0,0,1,Intel,i5,11.0
60990.0,Asus,Windows,Everyday Use,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1080.0,0,1,AMD,5,5.0
49990.0,MSI,Windows,Performance,1.0,small,157,16:9,0,0,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,2,0,Intel,i7,12.0
38990.0,Asus,Windows,Performance,1.0,small,141,16:9,1,0,8,0,512,AMD,4.0,4.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,AMD,3,7.0
249990.0,MSI,Windows,Performance,2.0,large,283,16:10,1,0,32,0,1024,NVIDIA,24.0,14.0,1,0,1,1,1,0,1,1,0,4.0,99.9,3840.0,2400.0,0,0,Intel,i9,13.0
44990.0,Acer,Windows,Performance,1.0,small,157,16:10,1,0,8,0,512,Integrated,6.0,8.0,1,0,1,0,1,0,0,0,0,3.0,40.0,1920.0,1200.0,0,0,Intel,N305,3.0
39990.0,Lenovo,Windows,Performance,1.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,2.0,1,1,1,0,1,0,0,0,0,2.0,45.0,1920.0,1080.0,0,0,Intel,i3,11.0
68990.0,Lenovo,Windows,Performance,2.0,small,142,16:9,1,0,16,0,512,Integrated,12.0,8.0,1,0,1,1,1,0,0,0,0,3.0,56.6,1920.0,1200.0,0,0,Intel,i5,13.0
87490.0,Lenovo,Windows,Performance,1.0,small,162,16:9,0,0,16,0,512,Integrated,24.0,10.0,1,0,1,1,1,0,0,0,0,4.0,56.6,1920.0,1200.0,0,0,Intel,i7,13.0
39399.0,Dell,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,2.0,1,1,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,Intel,i3,11.0
45990.0,Dell,Windows,Everyday Use,1.0,medium,141,16:9,0,0,8,0,1024,Integrated,10.0,5.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,Intel,i3,13.0
49490.0,Dell,Windows,Everyday Use,1.0,medium,147,16:9,1,0,8,0,1024,AMD,4.0,4.0,1,1,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,AMD,5,7.0
35990.0,Dell,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,AMD,4.0,4.0,1,1,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,AMD,3,5.0
98990.0,Dell,Windows,Everyday Use,1.0,small,227,16:10,1,0,16,0,1024,Integrated,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,70.58211920529801,2560.0,1600.0,0,0,Intel,i7,13.0
86990.0,Dell,Windows,Everyday Use,1.0,small,227,16:10,1,0,16,0,1024,Integrated,12.0,12.0,1,0,1,1,1,1,1,0,0,4.0,54.0,2560.0,1600.0,0,0,Intel,i5,13.0
84990.0,Dell,Windows,Everyday Use,1.0,small,162,16:10,1,1,16,0,1024,Integrated,12.0,10.0,1,1,1,1,1,1,1,0,0,4.0,54.0,1920.0,1200.0,0,0,Intel,i5,13.0
65290.0,HP,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,6.0,1,1,1,1,1,0,0,1,0,4.0,70.0,1920.0,1080.0,0,0,AMD,5,5.0
82990.0,Lenovo,Windows,Performance,1.0,small,170,16:9,0,0,16,0,512,Integrated,12.0,12.0,1,0,1,1,1,1,0,0,0,4.0,70.58211920529801,1920.0,1200.0,0,0,Intel,i5,13.0
74990.0,HP,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,1024,Integrated,12.0,10.0,1,0,1,1,0,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,Intel,i5,13.0
138990.0,MSI,Windows,Performance,2.0,large,127,16:9,1,0,16,0,1024,NVIDIA,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,Intel,i7,12.0
87990.0,MSI,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i7,12.0
94990.0,MSI,Windows,Performance,2.0,medium,141,16:9,1,0,16,0,512,NVIDIA,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,51.0,1920.0,1080.0,0,0,Intel,i7,12.0
74990.0,Lenovo,Windows,Performance,1.0,large,142,16:9,1,0,16,0,512,Integrated,18.0,12.0,1,0,1,1,1,0,0,0,0,3.0,56.6,1920.0,1080.0,0,0,Intel,i5,13.0
113990.0,MSI,Windows,Performance,2.0,large,127,16:9,1,0,16,0,1024,NVIDIA,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,Intel,i7,12.0
103990.0,MSI,Windows,Performance,2.0,large,127,16:9,1,0,8,0,1024,NVIDIA,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,Intel,i7,12.0
189990.0,MSI,Windows,Performance,2.0,large,127,16:9,1,0,16,0,1024,NVIDIA,24.0,14.0,1,0,1,1,1,0,0,1,0,4.0,90.0,1920.0,1080.0,1,0,Intel,i9,13.0
134990.0,MSI,Windows,Performance,2.0,large,127,16:9,1,0,8,0,1024,NVIDIA,24.0,14.0,1,0,1,1,1,0,0,1,0,4.0,90.0,2560.0,1440.0,1,0,Intel,i7,13.0
49990.0,MSI,Windows,Performance,2.0,medium,141,16:9,1,0,8,0,512,NVIDIA,12.0,6.0,1,0,1,1,1,0,0,1,0,3.0,52.4,1920.0,1080.0,0,0,Intel,i5,12.0
38890.0,Lenovo,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,2.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,Intel,i3,11.0
116463.0,HP,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,18.0,12.0,1,1,1,1,1,0,0,1,0,4.0,70.0,1920.0,1080.0,0,0,Intel,i5,13.0
109990.0,HP,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,24.0,14.0,1,1,1,1,1,0,0,1,0,4.0,70.0,1920.0,1080.0,0,0,Intel,i7,13.0
277278.0,HP,Windows,Performance,1.0,large,182,16:9,1,0,32,0,1024,NVIDIA,36.0,24.0,1,0,1,1,1,0,0,1,0,6.0,97.0,2560.0,1600.0,0,0,Intel,i9,13.0
153625.0,HP,Windows,Performance,1.0,large,182,16:9,1,0,16,0,512,NVIDIA,24.0,14.0,1,0,1,1,1,0,0,1,0,6.0,83.0,1920.0,1080.0,0,0,Intel,i5,13.0
56999.0,HP,Windows,Gaming,1.0,medium,137,16:9,1,0,8,0,512,AMD,16.0,6.0,1,1,1,1,1,0,0,1,0,3.0,52.5,1920.0,1080.0,0,0,AMD,5,5.0
149990.0,Gigabyte,Windows,Gaming,2.0,medium,188,16:9,1,0,16,0,1024,NVIDIA,18.0,12.0,1,0,1,1,1,1,0,1,1,4.0,99.0,2560.0,1440.0,0,0,Intel,i5,12.0
78990.0,Lenovo,Windows,Performance,1.0,small,170,16:9,0,0,16,0,512,Integrated,12.0,12.0,1,0,1,1,1,1,0,0,0,4.0,65.0,1920.0,1200.0,0,0,Intel,i5,13.0
58990.0,Lenovo,Windows,Everyday Use,1.0,small,162,16:9,1,0,16,0,512,AMD,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,56.6,1920.0,1200.0,0,0,AMD,5,7.0
40990.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,8,0,512,Integrated,10.0,6.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,Intel,i3,12.0
108274.0,HP,Windows,Performance,1.0,small,255,16:9,1,1,16,0,512,Integrated,12.0,10.0,0,0,1,1,1,1,0,0,0,4.0,70.58211920529801,2880.0,1800.0,0,0,Intel,i7,12.0
32999.0,Chuwi,Windows,Everyday Use,1.0,medium,280,16:9,0,0,16,0,512,Integrated,6.0,4.0,1,0,1,0,1,0,0,1,0,2.0,66.9,1920.0,1080.0,0,0,Intel,i5,10.0
101990.0,HP,Windows,Gaming,1.0,large,137,16:9,1,0,16,0,512,NVIDIA,12.0,8.0,1,0,1,1,1,0,0,1,0,6.0,83.0,1920.0,1080.0,0,0,Intel,i5,13.0
231746.0,HP,Windows,Business,1.0,small,166,16:9,1,1,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,0,0,0,6.0,68.0,1920.0,1280.0,0,0,Intel,i7,13.0
69990.0,Asus,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,70.0,1920.0,1080.0,2,0,AMD,5,5.0
94990.0,Asus,Windows,Performance,1.0,large,142,16:10,1,0,16,0,512,NVIDIA,24.0,10.0,1,1,1,1,1,0,1,0,0,3.0,50.0,1920.0,1200.0,0,0,Intel,i7,12.0
165601.0,Acer,Windows,Performance,1.0,large,142,16:9,1,0,16,0,1024,NVIDIA,36.0,24.0,1,0,1,1,1,1,0,1,0,4.0,90.0,2560.0,1600.0,0,0,Intel,i9,13.0
85990.0,MSI,Windows,Performance,2.0,medium,141,16:9,1,0,8,0,512,NVIDIA,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,Intel,i7,12.0
76990.0,Asus,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,8.0,1,0,1,1,1,0,1,0,0,3.0,70.0,1920.0,1080.0,2,0,AMD,7,5.0
71990.0,Lenovo,Windows,Performance,2.0,small,142,16:9,1,0,16,0,512,Integrated,12.0,8.0,1,0,1,1,1,0,0,0,0,3.0,56.6,1920.0,1200.0,0,0,Intel,i5,13.0
84990.0,Asus,Windows,Performance,1.0,small,243,16:10,0,1,16,0,512,Integrated,24.0,14.0,1,0,1,1,1,0,1,0,0,3.0,63.0,3840.0,2400.0,0,0,Intel,i7,12.0
37990.0,Asus,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,2.0,1,1,1,1,1,0,1,0,0,2.0,37.0,1920.0,1080.0,0,0,Intel,i3,11.0
186592.0,HP,Windows,Gaming,1.0,large,189,16:9,1,0,16,0,512,NVIDIA,30.0,16.0,1,0,1,1,1,0,0,1,0,6.0,97.0,2560.0,1600.0,0,0,Intel,i7,13.0
79990.0,HP,Windows,Everyday Use,1.0,small,157,16:9,0,1,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,1,1,0,0,3.0,43.0,1920.0,1080.0,0,0,Intel,i5,13.0
91490.0,Lenovo,Windows,Gaming,1.0,medium,184,16:10,1,0,16,0,512,NVIDIA,12.0,8.0,1,0,1,1,1,1,0,1,0,3.0,60.0,1920.0,1080.0,0,0,Intel,i5,12.0
97990.0,Lenovo,Windows,Gaming,1.0,medium,184,16:10,1,0,16,0,512,NVIDIA,12.0,8.0,1,0,1,1,1,1,0,1,0,3.0,60.0,1920.0,1080.0,0,0,Intel,i5,12.0
117574.0,Gigabyte,Windows,Performance,2.0,medium,141,16:9,1,0,8,0,512,NVIDIA,18.0,12.0,1,0,1,1,1,0,0,1,1,4.0,99.0,1920.0,1080.0,0,0,Intel,i5,12.0
59990.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,42.0,1920.0,1080.0,1,0,Intel,i5,12.0
99990.0,Lenovo,Windows,Gaming,1.0,medium,184,16:10,1,0,16,0,512,NVIDIA,16.0,8.0,1,0,1,1,1,1,0,1,0,3.0,60.0,1920.0,1080.0,0,0,AMD,7,7.0
279990.0,MSI,Windows,Gaming,2.0,large,189,16:10,1,0,32,0,1024,NVIDIA,36.0,24.0,1,1,1,1,1,0,0,1,0,4.0,90.0,2560.0,1600.0,0,0,Intel,i9,13.0
344990.0,MSI,Windows,Gaming,2.0,large,178,16:10,1,0,32,0,2048,NVIDIA,36.0,24.0,1,1,1,1,1,1,0,1,0,4.0,90.0,2560.0,1600.0,0,0,Intel,i9,13.0
44990.0,Acer,Windows,Performance,1.0,medium,141,16:9,0,0,8,0,512,NVIDIA,8.0,4.0,1,0,1,1,1,0,1,1,0,2.0,39.840625,1920.0,1080.0,0,0,Intel,i5,11.0
60990.0,Lenovo,Windows,Everyday Use,1.0,small,157,16:9,1,0,16,0,512,AMD,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,47.0,1920.0,1080.0,0,0,AMD,5,7.0
23990.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,4,0,256,Integrated,4.0,2.0,1,0,1,0,1,0,0,0,0,2.0,39.840625,1920.0,1080.0,1,0,Intel,N4020,3.0
128599.0,HP,Windows,Gaming,1.0,large,141,16:9,1,0,16,0,512,NVIDIA,16.0,8.0,1,0,1,1,1,0,0,1,0,6.0,83.0,1920.0,1080.0,0,0,AMD,7,7.0
138990.0,HP,Windows,Performance,1.0,large,182,16:9,1,0,16,0,512,NVIDIA,30.0,16.0,1,0,1,1,1,0,0,1,0,6.0,83.0,1920.0,1080.0,0,0,Intel,i7,13.0
51147.0,HP,Windows,Performance,1.0,small,112,16:9,1,0,8,0,512,Integrated,6.0,2.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1366.0,768.0,0,0,Intel,i3,11.0
54990.0,Lenovo,Others,Business,1.0,small,166,16:9,1,1,16,0,256,AMD,4.0,4.0,1,0,1,1,1,0,1,0,0,3.0,51.0,1920.0,1080.0,0,0,AMD,5,3.0
52990.0,Infinix,Windows,Performance,1.0,medium,141,16:9,0,0,16,0,1024,Integrated,12.0,4.0,1,1,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i7,11.0
66990.0,Acer,Windows,Gaming,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,12.0,8.0,1,0,1,1,1,1,0,0,0,4.0,57.5,1920.0,1080.0,0,0,Intel,i5,12.0
119888.0,Lenovo,Windows,Performance,1.0,small,157,16:9,1,1,16,0,1024,Integrated,8.0,4.0,1,1,1,1,1,0,1,0,0,4.0,70.58211920529801,1920.0,1080.0,0,0,Intel,i5,11.0
23490.0,HP,Windows,Everyday Use,1.0,medium,141,16:9,1,0,4,0,256,AMD,4.0,2.0,1,1,1,0,1,0,0,1,0,2.0,39.840625,1920.0,1080.0,0,0,AMD,3050U,3.0
76889.0,Lenovo,Windows,Performance,1.0,small,170,16:9,0,1,16,0,512,AMD,16.0,6.0,1,0,1,1,1,0,0,0,0,4.0,59.0,1920.0,1200.0,0,0,AMD,5,7.0
96490.0,Dell,Windows,Everyday Use,1.0,small,227,16:10,1,0,16,0,512,Integrated,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,70.58211920529801,2560.0,1600.0,0,0,Intel,i7,13.0
84490.0,Dell,Windows,Everyday Use,1.0,small,227,16:10,1,0,16,0,512,Integrated,12.0,12.0,1,0,1,1,1,1,1,0,0,4.0,70.58211920529801,2560.0,1600.0,0,0,Intel,i5,13.0
256990.0,Dell,Windows,Everyday Use,1.0,medium,290,16:10,1,1,16,0,1024,NVIDIA,24.0,14.0,0,1,1,1,1,1,1,0,0,6.0,86.0,3456.0,2160.0,0,3,Intel,i7,13.0
40900.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,8,0,512,Integrated,10.0,6.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,Intel,i3,12.0
69900.0,Dell,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,8.0,4.0,1,0,1,1,1,0,0,0,0,4.0,70.58211920529801,1920.0,1080.0,0,0,Intel,i5,11.0
211199.0,Gigabyte,Windows,Gaming,2.0,large,141,16:9,1,0,16,0,1024,NVIDIA,24.0,14.0,0,0,1,1,1,1,0,0,0,6.0,99.0,3840.0,2400.0,0,3,Intel,i7,12.0
77990.0,MSI,Windows,Performance,1.0,small,157,16:9,0,0,16,0,512,Integrated,12.0,12.0,1,0,1,1,1,0,1,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i5,12.0
199990.0,HP,Windows,Performance,1.0,large,182,16:9,1,0,16,0,1024,NVIDIA,30.0,16.0,1,0,1,1,1,0,0,1,0,6.0,97.0,2560.0,1600.0,0,0,Intel,i7,13.0
85889.0,Lenovo,Windows,Performance,2.0,large,142,16:9,1,0,16,0,512,Integrated,24.0,14.0,1,0,1,1,1,0,0,0,0,3.0,56.6,1920.0,1200.0,0,0,Intel,i7,13.0
55350.0,HP,Windows,Performance,1.0,small,157,16:9,1,0,8,0,512,Integrated,12.0,10.0,1,1,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,Intel,i5,12.0
453490.0,Dell,Windows,Gaming,1.0,large,229,16:9,1,0,32,0,2048,NVIDIA,24.0,14.0,1,0,1,1,1,1,0,1,0,6.0,90.0,3200.0,1800.0,0,0,Intel,i9,13.0
339990.0,MSI,Windows,Performance,3.0,large,178,16:9,1,0,64,0,2048,NVIDIA,36.0,24.0,1,1,1,1,1,1,1,1,0,3.0,90.0,2560.0,1600.0,0,0,Intel,i9,13.0
67990.0,Dell,Windows,Performance,1.0,small,157,16:9,0,0,16,0,512,AMD,16.0,8.0,1,1,1,1,1,0,0,0,0,4.0,54.0,1920.0,1080.0,0,0,AMD,7,5.0
323290.0,Dell,Windows,Gaming,1.0,large,229,16:9,1,0,32,0,1024,NVIDIA,36.0,24.0,1,0,1,1,1,1,0,1,0,6.0,86.0,3200.0,1800.0,0,0,Intel,i9,13.0
199990.0,Dell,Windows,Gaming,1.0,large,216,16:9,1,0,16,0,1024,NVIDIA,32.0,8.0,1,1,1,1,1,1,0,1,1,6.0,86.0,1920.0,1200.0,0,0,AMD,7,7.0
39990.0,MSI,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,Integrated,8.0,4.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,2,0,Intel,i5,11.0
84990.0,MSI,Windows,Performance,2.0,small,170,16:10,1,0,16,0,512,NVIDIA,12.0,12.0,1,0,1,1,1,0,1,0,0,4.0,72.0,1920.0,1200.0,0,0,Intel,i5,12.0
36990.0,MSI,Windows,Performance,1.0,medium,157,16:9,0,0,16,0,512,Integrated,10.0,6.0,1,0,1,1,1,0,0,0,0,3.0,53.8,1920.0,1080.0,2,0,Intel,i3,12.0
34990.0,MSI,Windows,Performance,1.0,medium,157,16:9,0,0,8,0,512,Integrated,10.0,6.0,1,0,1,1,1,0,0,0,0,3.0,53.8,1920.0,1080.0,2,0,Intel,i3,12.0
189999.0,Gigabyte,Windows,Gaming,2.0,large,141,16:9,1,0,16,0,1024,NVIDIA,24.0,14.0,0,0,1,1,1,1,0,0,0,6.0,99.0,3840.0,2400.0,0,3,Intel,i7,12.0
446390.0,Dell,Windows,Gaming,1.0,large,204,16:9,1,0,64,0,1024,NVIDIA,36.0,24.0,1,0,1,1,1,1,0,1,0,6.0,97.0,3200.0,1800.0,0,0,Intel,i9,13.0
73990.0,Lenovo,Windows,Performance,3.0,small,170,16:9,0,1,16,0,512,AMD,16.0,6.0,1,0,1,1,1,0,1,0,0,4.0,59.0,1920.0,1200.0,0,0,AMD,5,7.0
66500.0,Lenovo,Windows,Performance,1.0,small,162,16:9,1,1,16,0,512,AMD,8.0,8.0,1,1,1,1,1,0,1,0,0,3.0,52.5,1920.0,1200.0,0,0,AMD,7,5.0
144990.0,Asus,Windows,Gaming,1.0,large,189,16:10,1,0,16,0,1024,NVIDIA,24.0,14.0,1,0,1,1,1,1,0,1,0,4.0,90.0,2560.0,1600.0,0,0,Intel,i7,12.0
43990.0,HP,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,Integrated,10.0,6.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i3,12.0
70990.0,Asus,Windows,Performance,1.0,large,142,16:10,1,0,16,0,512,NVIDIA,12.0,8.0,1,1,1,1,1,0,1,0,0,3.0,50.0,1920.0,1200.0,0,0,Intel,i5,12.0
64990.0,Lenovo,Windows,Performance,1.0,small,162,16:9,0,1,16,0,512,AMD,16.0,6.0,1,1,1,1,1,0,1,0,0,3.0,52.5,1920.0,1200.0,0,0,AMD,5,7.0
72990.0,Asus,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1080.0,2,0,AMD,5,5.0
114990.0,Acer,Windows,Everyday Use,1.0,large,142,16:10,1,0,8,0,512,NVIDIA,16.0,8.0,1,0,1,1,1,1,0,1,0,4.0,90.0,1920.0,1200.0,1,0,AMD,7,7.0
302990.0,Dell,Windows,Gaming,1.0,large,216,16:9,1,0,32,0,2048,NVIDIA,64.0,12.0,1,1,1,1,1,1,0,1,1,6.0,86.0,1920.0,1200.0,0,0,AMD,9,7.0
129990.0,Acer,Windows,Everyday Use,1.0,large,142,16:10,1,0,16,0,512,NVIDIA,16.0,8.0,1,0,1,1,1,1,0,1,0,4.0,90.0,1920.0,1200.0,1,0,AMD,7,7.0
57990.0,Acer,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,12.0,10.0,1,0,1,1,1,1,0,1,0,3.0,50.0,1920.0,1080.0,0,0,Intel,i5,13.0
98999.0,LG,Windows,Performance,1.0,small,162,16:10,1,0,16,0,512,Integrated,12.0,12.0,1,0,1,1,1,1,1,0,0,4.0,72.0,1200.0,1920.0,0,0,Intel,i5,13.0
69990.0,Dell,Windows,Performance,1.0,small,157,16:9,1,0,8,0,512,Integrated,6.0,4.0,1,0,1,0,1,0,0,1,0,3.0,42.0,1920.0,1080.0,0,0,Intel,i5,10.0
79990.0,Fujitsu,Windows,Business,2.0,small,162,16:10,1,0,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,1,1,0,4.0,64.0,1920.0,1200.0,0,0,Intel,i5,13.0
79990.0,Fujitsu,Windows,Business,2.0,small,162,16:10,1,0,16,0,512,Integrated,18.0,12.0,1,0,1,1,1,0,1,1,0,4.0,64.0,1920.0,1200.0,0,0,Intel,i7,13.0
126800.0,HP,Windows,Everyday Use,1.0,large,142,16:9,1,0,16,0,1024,NVIDIA,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,51.0,1920.0,1200.0,0,0,Intel,i5,12.0
81900.0,Asus,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,8.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1080.0,2,0,AMD,7,5.0
131684.0,HP,Windows,Everyday Use,1.0,small,142,16:9,1,0,16,0,512,NVIDIA,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,51.0,1920.0,1200.0,0,0,Intel,i7,12.0
125900.0,HP,Windows,Everyday Use,1.0,small,162,16:9,1,0,16,0,1024,Integrated,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,51.0,1920.0,1200.0,0,0,Intel,i7,12.0
32990.0,HP,Windows,Performance,1.0,medium,112,16:9,0,0,8,0,512,Integrated,4.0,4.0,1,1,1,0,1,0,0,0,0,3.0,41.0,1366.0,768.0,0,0,Intel,N6000,3.0
127790.0,HP,Windows,Everyday Use,1.0,large,142,16:9,1,0,16,0,1024,Integrated,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,51.0,1920.0,1200.0,0,0,Intel,i7,12.0
113612.0,HP,Windows,Everyday Use,1.0,large,142,16:9,1,0,16,0,1024,Integrated,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,51.0,1920.0,1200.0,0,0,Intel,i5,12.0
108625.0,HP,Windows,Everyday Use,1.0,small,162,16:9,1,0,16,0,512,Integrated,12.0,12.0,1,0,1,1,1,0,1,0,0,3.0,51.0,1920.0,1200.0,0,0,Intel,i5,12.0
272709.0,HP,Windows,Business,1.0,large,283,16:9,1,0,32,0,1024,NVIDIA,24.0,14.0,0,0,1,1,1,1,1,0,0,6.0,86.0,1920.0,1080.0,0,0,Intel,i9,12.0
233498.0,HP,Windows,Business,1.0,large,283,16:9,1,0,32,0,1024,NVIDIA,24.0,14.0,0,0,1,1,1,1,1,0,0,6.0,86.0,3840.0,2400.0,0,0,Intel,i9,12.0
390914.0,HP,Windows,Business,1.0,large,283,16:9,1,0,32,0,1024,NVIDIA,24.0,14.0,0,0,1,1,1,1,1,0,0,6.0,86.0,3840.0,2400.0,0,0,Intel,i9,12.0
230593.0,HP,Windows,Business,1.0,large,283,16:9,1,0,16,0,1024,NVIDIA,24.0,14.0,0,0,1,1,1,1,1,0,0,6.0,86.0,1920.0,1200.0,0,0,Intel,i7,12.0
128699.0,LG,Windows,Performance,1.0,large,189,16:10,1,0,16,0,1024,Integrated,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,80.0,1600.0,2560.0,0,0,Intel,i7,13.0
278712.0,HP,Windows,Business,1.0,large,283,16:9,1,0,16,0,1024,NVIDIA,24.0,14.0,0,0,1,1,1,1,1,0,0,6.0,86.0,3840.0,2400.0,0,0,Intel,i7,12.0
25490.0,Lenovo,Windows,Everyday Use,1.0,small,135,16:9,1,0,4,0,256,Integrated,4.0,2.0,1,1,1,0,1,0,0,0,0,2.0,39.840625,1366.0,768.0,0,0,Intel,N4020,3.0
119990.0,Asus,Windows,Gaming,1.0,small,216,16:10,1,0,16,0,512,NVIDIA,16.0,8.0,1,0,1,1,1,1,1,0,0,4.0,70.58211920529801,2560.0,1600.0,0,0,AMD,7,6.0
239761.0,HP,Windows,Business,1.0,large,283,16:9,1,0,16,0,1024,NVIDIA,24.0,14.0,0,0,1,1,1,1,1,0,0,6.0,86.0,1920.0,1200.0,0,0,Intel,i7,12.0
152499.0,LG,Windows,Performance,1.0,large,189,16:10,0,1,16,0,1024,Integrated,18.0,12.0,0,0,1,1,1,1,1,0,0,6.0,80.0,1600.0,2560.0,0,0,Intel,i7,13.0
78299.0,LG,Windows,Performance,1.0,large,142,16:10,1,1,16,0,512,AMD,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,72.0,1920.0,1200.0,0,0,AMD,5,7.0
50990.0,HP,Others,Performance,1.0,medium,100,16:9,1,0,8,0,256,Integrated,12.0,6.0,0,0,1,0,1,0,0,0,0,2.0,47.0,1366.0,768.0,0,0,Intel,N305,3.0
56490.0,Lenovo,Windows,Business,1.0,medium,134,16:9,1,0,16,0,512,Integrated,12.0,10.0,1,1,1,0,1,0,0,0,0,3.0,45.0,1920.0,1080.0,1,0,Intel,i5,12.0
69990.0,Acer,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,12.0,8.0,1,0,1,1,1,0,0,1,0,4.0,57.5,1920.0,1080.0,0,0,Intel,i5,12.0
